,method,bias.strength,occupancy,sim,true.breadth,cor.all.pearson,cor.all.spearman,cor.native.pearson,cor.native.spearman,pred.native.over.0.5,test.auc,test.max.kappa,test.max.tss,train.auc,train.max.kappa,train.max.tss,true.native.over.0.5
1323,rf,0.2,0.203584229,bias_0.2_rep_20,3711,0.385849776,0.208715925,0.20630331,0.475764909,24,0.800346021,0.490463215,0.529411765,0.984284966,0.795060192,0.946026987,568
1324,rf,0.2,0.393700787,bias_0.2_rep_18,2680,-0.076089893,0.023213075,0.009831143,0.11991413,31,0.519980857,0.183535762,0.195262024,0.979045181,0.737988016,0.940074906,900
1325,rf,0.2,0.425500733,bias_0.2_rep_10,3540,0.177201582,-0.123182137,0.102090203,0.215318921,36,0.656887755,0.302694136,0.324829932,0.986400236,0.786545925,0.955223881,871
1326,rf,0.2,0.430559258,bias_0.2_rep_14,16213,-0.295123136,-0.247419502,-0.106212517,-0.119585077,110,0.62025,0.285,0.285,0.995703125,0.90887574,0.98125,8076
1327,rf,0.2,0.431268684,bias_0.2_rep_11,16993,-0.406926735,-0.319750493,-0.232457753,-0.356881713,139,0.711098232,0.508636093,0.494929006,0.995540506,0.883086734,0.974905897,8223
1328,rf,0.2,0.443064182,bias_0.2_rep_16,14623,0.086574844,0.112867065,0.317508167,0.446812244,55,0.708490293,0.368783474,0.352651405,0.992751432,0.863908986,0.971141782,7062
1329,rf,0.2,0.45786418,bias_0.2_rep_13,11267,-0.08223195,-0.191915922,0.156432336,0.234935943,50,0.891046074,0.5765741,0.656331498,0.993227616,0.858670485,0.969887077,5205
1330,rf,0.2,0.466043049,bias_0.2_rep_4,19937,0.136816231,0.192082875,-0.137614519,-0.170117656,144,0.68575,0.432258065,0.38,0.998570313,0.914010824,0.9825,9765
1331,rf,0.2,0.494662876,bias_0.2_rep_17,17301,-0.212583038,-0.18316343,0.10638871,0.133547831,57,0.576914588,0.335949291,0.245641139,0.997703417,0.901896664,0.98132005,9222
1332,rf,0.2,0.50084317,bias_0.2_rep_12,2442,0.251136556,0.199397106,0.128895545,0.114558667,31,0.7978,0.314041268,0.624,0.975323705,0.760493827,0.920318725,594
1333,rf,0.2,0.50843767,bias_0.2_rep_15,2760,-0.081943973,-0.486636176,0.054720735,-0.116948589,24,0.76802341,0.348619072,0.468741687,0.977834934,0.734685699,0.933425798,934
1334,rf,0.2,0.517581983,bias_0.2_rep_9,3358,0.375750069,0.222703758,0.075855114,0.173176642,33,0.818411387,0.47826087,0.555555556,0.988058699,0.795283546,0.956359102,1310
1335,rf,0.2,0.520304323,bias_0.2_rep_3,19309,-0.121739731,0.02473386,-0.299105628,-0.217811199,77,0.526442308,0.3866171,0.253205128,0.998385847,0.927184466,0.983585859,10737
1336,rf,0.2,0.550988554,bias_0.2_rep_7,2402,-0.4010882,-0.415742769,0.220075127,0.274309426,32,0.768183135,0.321715818,0.478412054,0.980431135,0.750633064,0.941028858,1059
1337,rf,0.2,0.686968513,bias_0.2_rep_5,4636,-0.095068113,-0.57679065,-0.048227626,-0.045948337,50,0.83525,0.317241379,0.59,0.9905,0.81852049,0.96125,2989
1338,rf,0.2,0.717275156,bias_0.2_rep_19,3261,0.331357986,0.001578298,0.117221995,0.286725257,53,0.677885676,0.298827129,0.310086074,0.993457974,0.85030407,0.97011208,1611
1339,rf,0.2,0.752112676,bias_0.2_rep_8,1555,-0.429689302,-0.262533881,0.15667863,0.282788348,30,0.757575758,0.404613167,0.454013822,0.964245014,0.735140649,0.88974359,267
1340,rf,0.2,0.97068819,bias_0.2_rep_6,4482,0.156934836,-0.26615115,0.050250436,0.108489062,41,0.738861386,0.203506098,0.414741474,0.988484932,0.807236367,0.957393484,2285
1341,rf,0.2,1,bias_0.2_rep_1,842,0.497824086,-0.007401849,0.497824086,-0.007401849,98,0.660905996,0.380364807,0.411887929,0.995140531,0.894383101,0.978723404,102
1342,rf,0.2,1,bias_0.2_rep_2,1307,0.067625933,-0.421955843,0.067625933,-0.421955843,93,0.756585366,0.298657718,0.440650407,0.997040326,0.901019332,0.977358491,398
1343,rf,0.3,0.161220044,bias_0.3_rep_18,2192,-0.301727898,-0.467069138,0.352899383,0.571099748,29,0.759090909,0.468181818,0.481818182,0.977130682,0.796875,0.927272727,296
1344,rf,0.3,0.166970803,bias_0.3_rep_9,1318,0.480620911,-0.063371421,0.181408182,0.345290312,32,0.813547954,0.537688442,0.645875252,0.963917526,0.751538892,0.87628866,183
1345,rf,0.3,0.183431953,bias_0.3_rep_15,4156,0.22613289,0.056939528,0.007709339,0.077726969,29,0.787575758,0.46298984,0.483333333,0.974659091,0.74266707,0.93030303,558
1346,rf,0.3,0.252529511,bias_0.3_rep_20,5247,0.257018406,0.071605195,0.116278376,0.214131547,35,0.65589854,0.340164959,0.325675999,0.987855371,0.801993303,0.957553059,1198
1347,rf,0.3,0.322048611,bias_0.3_rep_14,1622,0.444286576,0.19644325,0.24546236,0.381012462,30,0.704678363,0.31670282,0.365914787,0.967780299,0.730300551,0.902807775,371
1348,rf,0.3,0.36562671,bias_0.3_rep_17,2156,-0.147390027,-0.076548132,0.2252831,0.312089484,40,0.635,0.233707865,0.265,0.984945313,0.789446456,0.95375,668
1349,rf,0.3,0.404208005,bias_0.3_rep_13,10940,0.559258935,0.47619031,0.315880993,0.364252711,199,0.870710784,0.472645234,0.654411765,0.993262443,0.849710983,0.967336683,4726
1350,rf,0.3,0.40763576,bias_0.3_rep_12,20145,0.345436734,0.524717468,0.21201789,0.364973281,435,0.841057869,0.616416309,0.601728201,0.99704878,0.877606086,0.974968711,8595
1351,rf,0.3,0.411411411,bias_0.3_rep_16,1137,0.13417432,-0.03568934,0.557594018,0.514531167,34,0.808148148,0.450046685,0.573333333,0.95117746,0.711383834,0.848275862,274
1352,rf,0.3,0.473831776,bias_0.3_rep_7,2281,0.754980426,0.450455513,0.372675284,0.427180577,28,0.719489247,0.184195985,0.537634409,0.974233491,0.716747071,0.928571429,507
1353,rf,0.3,0.507739938,bias_0.3_rep_3,999,0.358406679,0.135386346,0.290507389,0.250167997,29,0.763924051,0.345814978,0.544303797,0.960609076,0.730019721,0.869426752,164
1354,rf,0.3,0.50967368,bias_0.3_rep_6,21333,0.029504754,0.000418909,-0.157970375,-0.137635932,62,0.639593909,0.45,0.394173472,0.998447381,0.926470588,0.98630137,11433
1355,rf,0.3,0.511805027,bias_0.3_rep_8,17515,-0.318493952,-0.468572578,-0.160338582,-0.228516656,148,0.499655647,0.206349206,0.186868687,0.998065733,0.939830431,0.988778055,8736
1356,rf,0.3,0.517669954,bias_0.3_rep_10,21869,-0.149452138,-0.419106773,-0.15016489,-0.310708216,79,0.474517906,0.303797468,0.242424242,0.997825948,0.933510638,0.987531172,11704
1357,rf,0.3,0.560800757,bias_0.3_rep_11,7960,-0.123588349,-0.342708967,0.075019365,0.039024619,71,0.694663795,0.450137466,0.430964346,0.998475008,0.921906199,0.985018727,4146
1358,rf,0.3,0.606153846,bias_0.3_rep_5,2351,0.333948525,0.065417078,-0.090375143,0.045199561,34,0.866904762,0.365384615,0.647619048,0.98580872,0.793184489,0.949367089,788
1359,rf,0.3,0.638172439,bias_0.3_rep_19,2659,-0.056791522,-0.422881583,0.104558923,0.204326421,32,0.867242734,0.419397405,0.631840796,0.986665431,0.791287403,0.953692115,866
1360,rf,0.3,0.889317393,bias_0.3_rep_4,3484,0.122888168,-0.431938046,-0.010097535,0.101078917,45,0.703902439,0.237435009,0.343089431,0.988679245,0.816874764,0.958490566,2306
1361,rf,0.3,1,bias_0.3_rep_1,391,0.406468507,0.379684959,0.406468507,0.379684959,196,0.610286029,0.268617021,0.217821782,0.99869338,0.948462665,0.989974937,3
1362,rf,0.3,1,bias_0.3_rep_2,1961,-0.029479417,-0.428163499,-0.029479417,-0.428163499,78,0.611685032,0.253731343,0.292929293,0.996211395,0.88533704,0.97755611,1300
1363,rf,0.4,0.2615625,bias_0.4_rep_15,12954,0.016006961,-0.005812781,0.044129659,0.00595407,46,0.691115702,0.407216495,0.398989899,0.9938615,0.857227505,0.971321696,3348
1364,rf,0.4,0.274590164,bias_0.4_rep_19,2190,0.329156436,0.285517389,0.28493514,0.428249046,26,0.761712167,0.296817172,0.511627907,0.966592618,0.713681241,0.907894737,335
1365,rf,0.4,0.276863375,bias_0.4_rep_3,7835,0.158593264,-0.187308852,-0.100572594,-0.288303542,37,0.926430143,0.632282713,0.756325633,0.987078978,0.816886022,0.959899749,2069
1366,rf,0.4,0.425448185,bias_0.4_rep_4,2696,0.01937937,-0.20106088,0.17838306,0.245384485,33,0.69278305,0.343585036,0.374972412,0.98451424,0.764840837,0.948941469,973
1367,rf,0.4,0.442979412,bias_0.4_rep_6,9215,-0.48054627,-0.468546447,-0.028735105,0.027478493,55,0.608247423,0.333482944,0.294607454,0.994173764,0.898670433,0.981389578,3830
1368,rf,0.4,0.453306411,bias_0.4_rep_8,2954,0.323455496,-0.294426978,0.278556276,0.449651933,32,0.770620748,0.452143785,0.443877551,0.989084184,0.801411456,0.958955224,898
1369,rf,0.4,0.470692718,bias_0.4_rep_5,3063,-0.025527952,-0.391964054,-0.111269524,-0.196278609,29,0.853584229,0.422413793,0.675268817,0.977592987,0.742959426,0.931754875,1060
1370,rf,0.4,0.47839446,bias_0.4_rep_13,19664,-0.092017417,-0.35554255,-0.1245844,-0.366207423,81,0.664065403,0.471365639,0.49015236,0.995477671,0.889561151,0.976040353,9809
1371,rf,0.4,0.482701264,bias_0.4_rep_11,4150,0.643687894,0.460050373,0.170999051,0.187990471,38,0.760789715,0.458762887,0.525252525,0.987387301,0.795283546,0.956359102,1451
1372,rf,0.4,0.487590178,bias_0.4_rep_17,14900,0.039775122,0.011016776,0.103826745,-0.00567794,60,0.713283828,0.411209068,0.415291529,0.994253928,0.86263065,0.971177945,7367
1373,rf,0.4,0.492553191,bias_0.4_rep_16,3857,-0.436812453,-0.54836399,0.052808517,0.12567152,31,0.834708471,0.578220859,0.673817382,0.988209854,0.821778556,0.961152882,1389
1374,rf,0.4,0.513922105,bias_0.4_rep_7,12036,0.019786072,-0.094296616,-0.025989506,-0.084341237,64,0.627913066,0.363241679,0.328620058,0.997728642,0.911678257,0.982478098,6017
1375,rf,0.4,0.517423337,bias_0.4_rep_14,18940,-0.405792373,-0.373425164,-0.393450009,-0.354006278,255,0.65748393,0.351851852,0.287878788,0.995755803,0.862733976,0.972568579,10394
1376,rf,0.4,0.791821561,bias_0.4_rep_20,2675,-0.23580763,-0.746651142,0.10802817,0.28326213,23,0.778358974,0.368205128,0.491282051,0.979345756,0.728865781,0.940372671,1491
1377,rf,0.4,0.902462121,bias_0.4_rep_18,1484,0.187814472,0.223721774,-0.014338288,-0.014175034,39,0.624312036,0.30840503,0.235223738,0.986211855,0.792330383,0.95505618,953
1378,rf,0.4,0.924107143,bias_0.4_rep_12,1169,0.273044209,-0.089151752,-0.005884938,0.199990329,31,0.931162652,0.733623267,0.802557241,0.979722838,0.764774044,0.94017094,621
1379,rf,0.4,0.966442953,bias_0.4_rep_10,558,0.080113987,-0.149034107,-0.104554387,-0.177880967,25,0.868083004,0.473876369,0.626976285,0.976688583,0.734387678,0.934449093,288
1380,rf,0.4,1,bias_0.4_rep_1,5084,0.069504831,-0.405418351,0.069504831,-0.405418351,64,0.77475,0.495412844,0.54,0.996414063,0.881987578,0.97625,4992
1381,rf,0.5,0.313364055,bias_0.5_rep_19,2037,0.46435244,0.287909615,0.225337734,0.386854985,24,0.735205314,0.325581395,0.411231884,0.976836145,0.742780365,0.925087108,272
1382,rf,0.5,0.334554015,bias_0.5_rep_8,5563,-0.118636432,-0.318998459,0.07674887,-0.014642033,38,0.874210331,0.619017632,0.730583426,0.995869026,0.889561151,0.976040353,1279
1383,rf,0.5,0.363449692,bias_0.5_rep_10,797,0.714868932,-0.290978653,0.303582755,0.414206818,30,0.867080745,0.466501241,0.700621118,0.978969946,0.784961642,0.916473318,177
1384,rf,0.5,0.41804463,bias_0.5_rep_9,7177,0.311639888,0.326191533,0.042038029,0.142547493,55,0.720626944,0.446417999,0.400813592,0.99337853,0.869602032,0.973782772,2604
1385,rf,0.5,0.459872487,bias_0.5_rep_5,19499,0.060377881,-0.155733463,-0.080183259,-0.245784487,350,0.857438017,0.628712871,0.641414141,0.997626127,0.896997718,0.980049875,9449
1386,rf,0.5,0.496418191,bias_0.5_rep_12,22708,-0.437337339,-0.354833904,-0.606241679,-0.535580895,2325,0.651070404,0.369085174,0.310086074,0.995091459,0.871279163,0.97384807,12127
1387,rf,0.5,0.499073884,bias_0.5_rep_16,22901,-0.02417036,-0.170647277,-0.169695906,-0.150127864,87,0.550849486,0.162806089,0.15649677,0.997906098,0.915847702,0.983770287,12125
1388,rf,0.5,0.51204115,bias_0.5_rep_7,9110,-0.119296652,-0.155945553,0.083305476,0.237619318,62,0.685570711,0.395151212,0.380713089,0.998206356,0.915847702,0.983770287,4380
1389,rf,0.5,0.522507718,bias_0.5_rep_20,17827,-0.233911554,-0.225013378,-0.244705047,-0.295361637,90,0.516097561,0.315352697,0.247154472,0.999733629,0.962126103,0.99245283,10493
1390,rf,0.5,0.523729123,bias_0.5_rep_18,21167,0.005404385,-0.199267841,-0.132119567,-0.304246028,58,0.689054726,0.290591806,0.382037183,0.996036713,0.90585416,0.981226533,11477
1391,rf,0.5,0.537875728,bias_0.5_rep_6,16907,-0.260501803,-0.255968054,-0.083640595,-0.082024968,54,0.659378438,0.620689655,0.495049505,0.995827985,0.901073577,0.979949875,9323
1392,rf,0.5,0.569897084,bias_0.5_rep_13,2884,0.420663194,-0.003854118,0.17276377,0.309798558,46,0.630165289,0.166666667,0.272727273,0.992159026,0.830517801,0.965087282,1329
1393,rf,0.5,0.58499601,bias_0.5_rep_11,3132,0.313092173,0.237807716,0.214865652,0.362240622,33,0.7384816,0.224040632,0.444798609,0.979063053,0.742240926,0.938519448,733
1394,rf,0.5,0.589700997,bias_0.5_rep_14,2611,0.220426317,-0.535019696,0.061213992,0.223523779,41,0.773875115,0.221105528,0.505050505,0.989449453,0.800170977,0.957605985,1065
1395,rf,0.5,0.605504587,bias_0.5_rep_15,3497,0.315572263,-0.387663287,0.379790785,0.42622107,35,0.829660239,0.439252336,0.53030303,0.98600454,0.771535386,0.950124688,792
1396,rf,0.5,0.648199446,bias_0.5_rep_17,2790,-0.154072855,-0.205075681,0.271065611,0.30007117,52,0.816345271,0.417475728,0.606060606,0.993589744,0.841040462,0.967581047,1404
1397,rf,0.5,0.65942029,bias_0.5_rep_4,679,0.133383464,-0.15238034,0.385106017,0.566142579,26,0.766172507,0.487359252,0.515274034,0.972839397,0.756704981,0.909090909,182
1398,rf,0.5,0.777824889,bias_0.5_rep_3,6539,-0.051083627,-0.325099593,0.410239642,0.517726551,61,0.616676262,0.189809225,0.301669545,0.995527151,0.879115344,0.977695167,3669
1399,rf,0.5,1,bias_0.5_rep_1,2444,0.029714665,-0.400423124,0.029714665,-0.400423124,85,0.83775,0.697802198,0.635,0.998234375,0.916715201,0.98375,1939
1400,rf,0.5,1,bias_0.5_rep_2,3356,0.19985565,0.086020088,0.19985565,0.086020088,72,0.649318019,0.197324415,0.292653745,0.996878901,0.898052277,0.980024969,3115
1401,rf,0.6,0.396707819,bias_0.6_rep_11,1359,0.205745297,-0.336529369,0.248505859,0.398077433,27,0.701181592,0.199621928,0.38681592,0.962144031,0.703312599,0.887550201,482
1402,rf,0.6,0.430962343,bias_0.6_rep_8,12458,0.645868868,0.573782652,0.435558977,0.489110932,121,0.858461538,0.620325983,0.722051282,0.990981366,0.820180383,0.963975155,5356
1403,rf,0.6,0.450715512,bias_0.6_rep_16,9362,-0.575437643,-0.641859062,-0.068069454,0.061190912,40,0.739686469,0.443452381,0.476347635,0.98738462,0.797763138,0.954887218,3937
1404,rf,0.6,0.465363128,bias_0.6_rep_17,2043,0.486535555,0.12625874,0.034963019,-0.201291789,31,0.753787879,0.25257732,0.46969697,0.985021421,0.766919042,0.948877805,833
1405,rf,0.6,0.470397502,bias_0.6_rep_18,15320,-0.440947769,-0.449085786,-0.325083454,-0.332452438,61,0.734987745,0.317617866,0.390931373,0.991991206,0.828196585,0.961055276,7834
1406,rf,0.6,0.474478185,bias_0.6_rep_20,15252,-0.154318019,-0.349868099,-0.32260059,-0.518688256,298,0.845435897,0.56339581,0.547692308,0.996968944,0.89367968,0.980124224,7297
1407,rf,0.6,0.48600251,bias_0.6_rep_9,20244,0.075861209,0.159509241,-0.111512952,-0.194591692,133,0.668923077,0.262390671,0.339487179,0.996364389,0.905932656,0.982608696,10069
1408,rf,0.6,0.497771522,bias_0.6_rep_13,8941,-0.175679711,-0.26010887,0.025335734,-0.034593371,43,0.639770024,0.268145161,0.329500397,0.994676749,0.851312039,0.97146402,4244
1409,rf,0.6,0.498428063,bias_0.6_rep_19,23513,-0.358995708,-0.461275895,-0.112129664,-0.250106398,69,0.549816345,0.337349398,0.282828283,0.996850822,0.90292119,0.981296758,12049
1410,rf,0.6,0.505765243,bias_0.6_rep_10,22875,-0.108904066,0.018155186,-0.192346106,-0.169775439,64,0.514923211,0.320428336,0.225441901,0.998707503,0.91919991,0.983688833,12194
1411,rf,0.6,0.51769001,bias_0.6_rep_7,14830,-0.53619233,-0.473302265,-0.322943507,-0.304766775,96,0.664622817,0.478425794,0.389074693,0.998311374,0.911154188,0.981084489,7799
1412,rf,0.6,0.523335457,bias_0.6_rep_3,12277,-0.448975377,-0.524492659,-0.186289939,-0.168182906,45,0.647827283,0.490150637,0.465346535,0.994911058,0.889816361,0.977443609,6571
1413,rf,0.6,0.5234375,bias_0.6_rep_4,2768,-0.216477619,-0.220636224,0.181828589,0.307612656,34,0.544625,0.166259169,0.23,0.981398438,0.74015748,0.94,1072
1414,rf,0.6,0.562506038,bias_0.6_rep_12,19527,0.080045003,0.005954289,-0.029498199,-0.028130851,60,0.693983844,0.326769558,0.330782313,0.998682574,0.932040035,0.987562189,11645
1415,rf,0.6,0.596909208,bias_0.6_rep_5,2604,-0.121695695,-0.461656181,0.099123206,0.411942592,43,0.906900139,0.465772433,0.744105409,0.988416027,0.809108263,0.955919395,927
1416,rf,0.6,0.742331288,bias_0.6_rep_15,543,0.433990529,-0.180886735,0.291220917,0.333389785,36,0.876535088,0.512727273,0.686842105,0.968337004,0.741191587,0.905286344,121
1417,rf,0.6,0.767094017,bias_0.6_rep_14,771,0.615200669,-0.040107757,-0.07381836,0.002480509,30,0.943037975,0.696232713,0.781118143,0.982576855,0.786439091,0.94648318,359
1418,rf,0.6,0.965092402,bias_0.6_rep_6,5450,-0.229789968,-0.296886472,-0.104589558,-0.193794554,48,0.537953795,0.371189024,0.267876788,0.993123052,0.841815131,0.966165414,4230
1419,rf,0.6,1,bias_0.6_rep_1,14825,0.062376153,0.130304644,0.062376153,0.130304644,137,0.68494898,0.460784314,0.360544218,0.998617112,0.932040035,0.987562189,15388
1420,rf,0.6,1,bias_0.6_rep_2,1144,0.25239484,0.000704555,0.25239484,0.000704555,79,0.769697638,0.523202448,0.502096667,0.995786903,0.884151247,0.97758406,536
1421,rf,0.7,0.196863061,bias_0.7_rep_13,5639,0.727055658,0.557981791,0.207799127,0.240708031,31,0.694659016,0.331683168,0.377841536,0.985492714,0.769485665,0.9501868,979
1422,rf,0.7,0.251458769,bias_0.7_rep_11,9370,0.134682768,0.174844211,0.224368894,0.394253575,38,0.78195122,0.346938776,0.608130081,0.987295597,0.789240973,0.950943396,2284
1423,rf,0.7,0.294444444,bias_0.7_rep_15,2452,0.79085755,0.261006403,0.064523165,0.111848095,27,0.810962847,0.292682927,0.567765568,0.981159445,0.752901307,0.939972715,371
1424,rf,0.7,0.33005618,bias_0.7_rep_18,6595,0.204775704,0.17855813,0.069950027,0.086456951,34,0.658056973,0.436860068,0.380952381,0.985442852,0.776876268,0.952736318,1880
1425,rf,0.7,0.389540904,bias_0.7_rep_17,17072,0.324176641,0.48041723,0.12699667,0.329727175,56,0.856,0.533898305,0.645,0.996226563,0.881987578,0.97625,6771
1426,rf,0.7,0.417978128,bias_0.7_rep_8,4116,0.491618613,0.180502021,0.127352721,0.243711726,46,0.636684996,0.193506153,0.275464781,0.991965265,0.825140087,0.962453066,1567
1427,rf,0.7,0.422700464,bias_0.7_rep_10,15490,0.028314756,0.081803722,0.137766009,0.260140439,67,0.78425,0.481675393,0.6,0.994625,0.881987578,0.97625,6737
1428,rf,0.7,0.468885516,bias_0.7_rep_20,17603,-0.236928214,-0.469504079,-0.463480432,-0.568202189,741,0.8342905,0.510309278,0.641301747,0.994152879,0.864085031,0.972534332,8650
1429,rf,0.7,0.474463056,bias_0.7_rep_16,18267,-0.389302797,-0.382054384,-0.146574903,-0.144534136,68,0.65159129,0.381418093,0.373295047,0.994547954,0.862693088,0.971285893,9234
1430,rf,0.7,0.478961039,bias_0.7_rep_19,3455,-0.209704018,-0.110551106,0.177355882,0.324576152,31,0.669270833,0.114002478,0.411858974,0.977107725,0.732142857,0.931818182,922
1431,rf,0.7,0.480651205,bias_0.7_rep_7,15557,-0.492996866,-0.570474236,-0.361595038,-0.485785716,555,0.717625,0.482758621,0.415,0.997757813,0.922716628,0.985,7440
1432,rf,0.7,0.492068375,bias_0.7_rep_4,22422,-0.348419748,-0.392625556,-0.160576712,-0.310778648,64,0.648205128,0.486381323,0.384615385,0.996099379,0.89977221,0.98136646,11198
1433,rf,0.7,0.513625962,bias_0.7_rep_3,6356,-0.498783089,-0.666634167,0.045270481,-0.030748215,45,0.80688662,0.371013855,0.5435978,0.990111096,0.825140087,0.962453066,2469
1434,rf,0.7,0.544230261,bias_0.7_rep_6,4593,0.109903046,0.033881978,0.307482936,0.352630806,27,0.934647583,0.670886076,0.770186335,0.977778651,0.74529767,0.933434191,2061
1435,rf,0.7,0.653658537,bias_0.7_rep_14,3926,-0.292462128,-0.387642468,0.029792254,0.274778705,53,0.901890404,0.510309278,0.683656377,0.994508447,0.858623676,0.971285893,2010
1436,rf,0.7,0.832879695,bias_0.7_rep_9,3133,-0.108628951,-0.06572171,0.121699053,0.190000733,51,0.698051282,0.395189003,0.353846154,0.995271222,0.864197531,0.973913043,1530
1437,rf,0.7,0.869822485,bias_0.7_rep_5,513,0.62990641,0.088863906,0.04800974,0.09324211,36,0.732534247,0.355285962,0.561643836,0.966194158,0.759291871,0.879725086,147
1438,rf,0.7,0.904779827,bias_0.7_rep_12,4742,-0.327187917,-0.385344398,-0.103268077,-0.289074791,47,0.753948718,0.346332405,0.382564103,0.992985507,0.841726619,0.968944099,2404
1439,rf,0.7,1,bias_0.7_rep_1,1289,0.265011965,-0.217089417,0.265011965,-0.217089417,82,0.5965,0.300578035,0.305,0.99559375,0.876404494,0.975,968
1440,rf,0.7,1,bias_0.7_rep_2,17029,-0.011489508,0.057454693,-0.011489508,0.057454693,206,0.511844939,0.301990193,0.250538406,0.996871,0.915847702,0.983770287,17255
